"cell","arm","iteration","sigma_generated","sd_pred_control","sd_obs_control","sd_pred_floor","sd_obs_floor","control_ratio","gradient"
"p4","beta_ll",96,0.0114227536859671,0.0180049466795464,0.0130618000545368,0.00274659186844045,0,1.57623522090522,6.55537755224252
"p4","beta_ll",97,0.0114227536859671,0.0149565066855148,0.00838893971482687,0.00459241702502765,0,1.30936086837703,3.25678321546262
"p4","beta_ll",98,0.0114227536859671,0.0198153232376648,0.00882354767842095,0.00399615109811796,0,1.73472384876931,4.9586021026575
"p4","beta_ll",99,0.0114227536859671,0.0176231065933225,0.0113177960536207,0.00331779563587102,0,1.5428071967421,5.31169141425911
"p4","beta_ll",100,0.0114227536859671,0.0201997170806113,0.00911077380344393,0.00288227477407233,0,1.76837544045327,7.00825516786915
"p4","beta_pw",1,0.0114227536859671,0.0354363920663495,0.0108543680185844,0.000602777408540372,0,3.10226352073784,58.7885205455176
"p4","beta_pw",2,0.0114227536859671,0.0159795386776789,0.010581568254644,0.00374094094210027,0,1.39892175888461,4.27152925560687
"p4","beta_pw",3,0.0114227536859671,0.0407297573236032,0.0130516368463173,0.000115402047881043,0,3.56566887839311,352.937907701495
"p4","beta_pw",4,0.0114227536859671,0.0380163462914667,0.0132642294393199,0.000837509856450226,0,3.32812449052192,45.3921180732111
"p4","beta_pw",5,0.0114227536859671,0.0309319498343451,0.0146313600171703,0.00113706815777659,0,2.70792408597106,27.2032504144949
"p4","beta_pw",6,0.0114227536859671,0.0382184426494752,0.00632991693547563,0.000245576869337104,0,3.34581692822692,155.627208509661
"p4","beta_pw",7,0.0114227536859671,0.0323311063961326,0.0118375053248422,0.000627444291453251,0,2.8304126382285,51.5282501355604
"p4","beta_pw",8,0.0114227536859671,0.0398184333571596,0.00918184534735103,0.000726138780956446,0,3.48588741837939,54.8358446090871
"p4","beta_pw",9,0.0114227536859671,0.0461021388745965,0.0102107437953991,0.000262731648881028,0,4.03599168309416,175.472346293053
"p4","beta_pw",10,0.0114227536859671,0.0359835504071431,0.0106937984517321,0.000519368222403442,0,3.15016425954706,69.2833116370206
"p4","beta_pw",11,0.0114227536859671,0.0300291973857345,0.0136696162778771,0.00123002176268057,0,2.62889301575551,24.4135496597167
"p4","beta_pw",12,0.0114227536859671,0.0139954471304139,0.00833486003395923,0.00369551985014704,0,1.22522532790034,3.78713894064376
"p4","beta_pw",13,0.0114227536859671,0.0426255204677958,0.0109433296177164,0.000642088754907151,0,3.73163263777291,66.3857140341285
"p4","beta_pw",14,0.0114227536859671,0.0368719478153628,0.01507957370819,0.00063533608613266,0,3.22793862399922,58.0353432146523
"p4","beta_pw",15,0.0114227536859671,0.0434191992781595,0.0113841966517512,0.000240989385104299,0,3.80111490379942,180.170588257934
"p4","beta_pw",16,0.0114227536859671,0.0133428303164607,0.013942088377213,0.00386152408278599,0,1.16809227295625,3.45532748997754
"p4","beta_pw",17,0.0114227536859671,0.0305719511818034,0.00956717016809723,0.0012690914238895,0,2.67640816061376,24.0896365748865
"p4","beta_pw",18,0.0114227536859671,0.0257701786293612,0.0141826766888562,0.00124838881480884,0,2.25603907234907,20.6427503384091
"p4","beta_pw",19,0.0114227536859671,0.0491563766708115,0.00783221100039211,0.000256894988871423,0,4.30337360169117,191.34813367424
"p4","beta_pw",20,0.0114227536859671,0.0373907498730023,0.0112913210932501,0.000846197068877567,0,3.27335692434101,44.1868109075337
"p4","beta_pw",21,0.0114227536859671,0.0277253998084309,0.0147037058486489,0.00095759876065011,0,2.42720805951472,28.953044790501
"p4","beta_pw",22,0.0114227536859671,0.0138865495034645,0.0105630225566827,0.00366794303200038,0,1.21569193254374,3.78592289528859
"p4","beta_pw",23,0.0114227536859671,0.0460933598710105,0.00813258898120792,5.97565270363642e-05,0,4.03522312904604,771.352723409794
"p4","beta_pw",24,0.0114227536859671,0.0234950651469839,0.0139217066845692,0.00154952761318866,0,2.05686525271464,15.1627276255085
"p4","beta_pw",25,0.0114227536859671,0.0413822151491362,0.00999804742770217,0.000204625133645995,0,3.62278801476515,202.234273042568
"p4","beta_pw",26,0.0114227536859671,0.0175930567949649,0.00970425344307761,0.00214026559797053,0,1.54017650022323,8.2200343787459
"p4","beta_pw",27,0.0114227536859671,0.023324381538506,0.0107666748089749,0.00123127717145559,0,2.04192283049577,18.9432420897827
"p4","beta_pw",28,0.0114227536859671,0.0194893367471509,0.00728163228769258,0.00170999611664897,0,1.70618550333389,11.3972988344229
"p4","beta_pw",29,0.0114227536859671,0.013908204069686,0.00927693342270997,0.00310435619931919,0,1.21758767211905,4.48022171963907
"p4","beta_pw",30,0.0114227536859671,0.0167879174986499,0.0137560697405536,0.00258046077068992,0,1.46969093094197,6.50578287774607
"p4","beta_pw",31,0.0114227536859671,0.0296649894676308,0.00927636060946711,0.000714539320032408,0,2.59700859207655,41.5162449930472
"p4","beta_pw",32,0.0114227536859671,0.0171768605664795,0.0158636858658167,0.00229720367792743,0,1.50374078253839,7.47729107850669
"p4","beta_pw",33,0.0114227536859671,0.0317211176508932,0.00883397805843397,0.00206707695855149,0,2.77701143900727,15.3458813033849
"p4","beta_pw",34,0.0114227536859671,0.0447553283475494,0.0161750110124804,0.000138804053739642,0,3.9180857416659,322.435311806512
"p4","beta_pw",35,0.0114227536859671,0.0404076801394443,0.0101563293232105,0.000601426118127302,0,3.53747277148111,67.1864405644107
"p4","beta_pw",36,0.0114227536859671,0.0123706668458043,0.0127639576392813,0.00508407196259597,0,1.08298464502493,2.43322024881169
"p4","beta_pw",37,0.0114227536859671,0.0256931137788869,0.0142924196409999,0.00179041962933921,0,2.24929246355464,14.3503307034058
"p4","beta_pw",38,0.0114227536859671,0.042372198333049,0.00846367007842428,0.000456529248959584,0,3.70945566173796,92.8137647907859
"p4","beta_pw",39,0.0114227536859671,0.0430192031084206,0.0148213850004321,0.000244853802582077,0,3.76609741320692,175.693424626315
"p4","beta_pw",40,0.0114227536859671,0.0360514558781065,0.0104518780889668,0.000630497394493234,0,3.15610901444857,57.1793891505025
"p4","beta_pw",41,0.0114227536859671,0.0404439323608464,0.0105690561596935,0.000466572916138755,0,3.54064645642598,86.6829834349379
"p4","beta_pw",42,0.0114227536859671,0.0473524979974348,0.010388000117105,5.7100311088869e-05,0,4.14545382831877,829.28616489912
"p4","beta_pw",43,0.0114227536859671,0.0264006653515571,0.0144637084868822,0.00109377721707469,0,2.31123475804178,24.1371505453055
"p4","beta_pw",44,0.0114227536859671,0.0320495858398804,0.0131164804088661,0.00162951285205053,0,2.80576704365545,19.6682007138207
"p4","beta_pw",45,0.0114227536859671,0.03198132375768,0.00983494760593717,0.00100387485102969,0,2.7997910693784,31.8578792215747
"p4","beta_pw",46,0.0114227536859671,0.0471871042888242,0.0108749581204459,0.000246022543542632,0,4.1309745080815,191.799920484309
"p4","beta_pw",47,0.0114227536859671,0.0347151074127878,0.0067563753814352,0.000701210261038829,0,3.039118969661,49.5074150246434
"p4","beta_pw",48,0.0114227536859671,0.0354041188273081,0.0104047332958083,0.000955875115063988,0,3.09943817407199,37.0384355334306
"p4","beta_pw",49,0.0114227536859671,0.0314356640677434,0.0120903522547858,0.00140170401888785,0,2.75202152930621,22.4267489028713
"p4","beta_pw",50,0.0114227536859671,0.031262999798686,0.00714626711532327,0.000515217397088968,0,2.73690571101893,60.679239434315
"p4","beta_pw",51,0.0114227536859671,0.0190455300738331,0.0161369047589265,0.00161780244574361,0,1.66733264127288,11.7724695768271
"p4","beta_pw",52,0.0114227536859671,0.0116362653053322,0.00608925953930687,0.00422131465738429,0,1.01869178179228,2.75655009156379
"p4","beta_pw",53,0.0114227536859671,0.0285911243086307,0.013249728217001,0.00127485076896152,0,2.50299753410204,22.427036171395
"p4","beta_pw",54,0.0114227536859671,0.0212670831862632,0.013453966569799,0.00174576422272056,0,1.86181754163095,12.182105068645
"p4","beta_pw",55,0.0114227536859671,0.0275393863829416,0.0139600355554646,0.00164648195186089,0,2.41092359513746,16.7261999755393
"p4","beta_pw",56,0.0114227536859671,0.0349370381595915,0.0115722450704764,0.00104562728799854,0,3.0585478003007,33.412515683734
"p4","beta_pw",57,0.0114227536859671,0.029259397263618,0.0144172521567831,0.00112362453925059,0,2.56150119909906,26.0401906878367
"p4","beta_pw",58,0.0114227536859671,0.0461879583694052,0.00834256358283789,0.000457198967022878,0,4.04350471341662,101.023759240239
"p4","beta_pw",59,0.0114227536859671,0.046070239514126,0.0121951473333698,0.000253148196637811,0,4.03319906746508,181.989206820385
"p4","beta_pw",60,0.0114227536859671,0.0351084626333536,0.0116453528959811,0.000145919985940243,0,3.07355508124843,240.600781360624
"p4","beta_pw",61,0.0114227536859671,0.0510134154064798,0.0137902118014053,4.59923811489123e-05,0,4.46594724958044,1109.17100032961
"p4","beta_pw",62,0.0114227536859671,0.0452836020512155,0.00965485078286227,0.00043422094121043,0,3.9643332331368,104.287006345165
"p4","beta_pw",63,0.0114227536859671,0.0450870718244284,0.0131085570337803,0.00022163553062442,0,3.94712807996709,203.428898324214
"p4","beta_pw",64,0.0114227536859671,0.0315070102549617,0.0136687774088331,0.00112325998537189,0,2.75826750021477,28.0496151071653
"p4","beta_pw",65,0.0114227536859671,0.0345265063819397,0.0158530245103644,0.000751332003101398,0,3.02260797449878,45.953727831929
"p4","beta_pw",66,0.0114227536859671,0.0413069917851902,0.0129207129100129,0.000420762504055075,0,3.61620261810739,98.1717510165387
"p4","beta_pw",67,0.0114227536859671,0.0400114509469531,0.00658324881615708,0.000885753061866228,0,3.50278505927228,45.1722411917509
"p4","beta_pw",68,0.0114227536859671,0.0156058321109059,0.0111101539104546,0.00285577107720472,0,1.36620578014194,5.46466495002856
"p4","beta_pw",69,0.0114227536859671,0.0371574021744296,0.0109096058643254,0.000406544718819894,0,3.2529286016276,91.3980687838942
"p4","beta_pw",70,0.0114227536859671,0.0304470506339496,0.0110862302752489,0.00123846863425462,0,2.66547379651142,24.5844341889808
"p4","beta_pw",71,0.0114227536859671,0.0142232587071101,0.0104617378479289,0.00326855257350285,0,1.24516899323351,4.35154655990962
"p4","beta_pw",72,0.0114227536859671,0.0314661479527636,0.0115325932697268,0.00149790160685349,0,2.75469022775303,21.006819011872
"p4","beta_pw",73,0.0114227536859671,0.0388034511818957,0.0113124743134289,0.000436338907026074,0,3.39703124558886,88.9296153908571
"p4","beta_pw",74,0.0114227536859671,0.0362364959350229,0.013418777060358,0.000399299307940537,0,3.17230826569774,90.7502097159134
"p4","beta_pw",75,0.0114227536859671,0.0445943628264128,0.0110712963773855,8.90746843488829e-05,0,3.90399408517379,500.640144305738
"p4","beta_pw",76,0.0114227536859671,0.039900563308238,0.0102083691897089,0.000377456792538141,0,3.49307744920175,105.708955560009
"p4","beta_pw",77,0.0114227536859671,0.0138053007969716,0.0140652070570005,0.00201215881735888,0,1.20857904989508,6.86093994066143
"p4","beta_pw",78,0.0114227536859671,0.0351147642027364,0.0107951089905179,0.00174240537068207,0,3.07410674939747,20.1530394669243
"p4","beta_pw",79,0.0114227536859671,0.0328851589042782,0.0134492491131735,0.000925550959023447,0,2.87891692391806,35.530360142434
"p4","beta_pw",80,0.0114227536859671,0.0232863261239613,0.00558054381556061,0.00238587662395005,0,2.03859128579202,9.76007136756659
"p4","beta_pw",81,0.0114227536859671,0.0504216284687893,0.0107134303044147,0.000329947401361932,0,4.41413951967925,152.817171041998
"p4","beta_pw",82,0.0114227536859671,0.0408320678258454,0.0070895843150461,0.000658698085410675,0,3.57462560678408,61.9890488984617
"p4","beta_pw",83,0.0114227536859671,0.0373680502292856,0.00985147239034435,0.000730546502075955,0,3.27136969391122,51.1508167147455
"p4","beta_pw",84,0.0114227536859671,0.0251951429222661,0.0103189729069486,0.000755091226172722,0,2.20569782163984,33.3670185124134
"p4","beta_pw",85,0.0114227536859671,0.0327346052511043,0.0117910715863404,0.0007245245458281,0,2.86573676987527,45.1808091797498
"p4","beta_pw",86,0.0114227536859671,0.032899803698283,0.0107879576960282,0.000614576061633412,0,2.88019899603547,53.5325173760304
"p4","beta_pw",87,0.0114227536859671,0.0338650758461328,0.00918894463763672,0.000953026402886849,0,2.96470332611094,35.5342472606748
"p4","beta_pw",88,0.0114227536859671,0.0314056745288122,0.0100865323052802,0.0014990807270095,0,2.74939610817259,20.9499555047066
"p4","beta_pw",89,0.0114227536859671,0.0272333776500588,0.00804702283337309,0.0011989144665573,0,2.38413419379909,22.7150296453255
"p4","beta_pw",90,0.0114227536859671,0.0349094581225177,0.0140481798989306,0.0010783512291796,0,3.05613331795852,32.3729942322007
"p4","beta_pw",91,0.0114227536859671,0.0289512235775996,0.0151019764216026,0.00137051472643802,0,2.53452226788066,21.1243432989911
"p4","beta_pw",92,0.0114227536859671,0.0377503077431555,0.00813589928742175,0.000846270628988407,0,3.30483426159594,44.6078434605257
"p4","beta_pw",93,0.0114227536859671,0.0426182883694706,0.00529650562148139,0.000677850203264605,0,3.7309995068726,62.8727234486558
"p4","beta_pw",94,0.0114227536859671,0.0342651828430672,0.014072934640832,0.0010353700953911,0,2.99973051902204,33.0946228750445
"p4","beta_pw",95,0.0114227536859671,0.0410686822610983,0.0096411472361096,0.00073907503629783,0,3.59533991453841,55.5676761412742
"p4","beta_pw",96,0.0114227536859671,0.0403973363430458,0.0130618000545368,0.000439932278020734,0,3.53656722832726,91.8262613618495
"p4","beta_pw",97,0.0114227536859671,0.0337254107010212,0.00838893971482687,0.00155349543456049,0,2.95247640176755,21.7093722651092
"p4","beta_pw",98,0.0114227536859671,0.0392058092081604,0.00882354767842095,0.000631149790429608,0,3.43225550388299,62.1180737166592
"p4","beta_pw",99,0.0114227536859671,0.0383052813243528,0.0113177960536207,0.000885711994782225,0,3.35341918222493,43.2480101319742
"p4","beta_pw",100,0.0114227536859671,0.0387014233524981,0.00911077380344393,0.000641253558475464,0,3.38809926366904,60.3527619316579
"p4","beta",1,0.0114227536859671,0.0135367955298663,0.0108543680185844,0.00774071278336017,0,1.18507287314584,1.74877894435841
"p4","beta",2,0.0114227536859671,0.0151256480779883,0.010581568254644,0.00743476055729706,0,1.324168277967,2.03444992766348
"p4","beta",3,0.0114227536859671,0.0141032923876328,0.0130516368463173,0.00712243401115749,0,1.2346665940069,1.98012257685219
"p4","beta",4,0.0114227536859671,0.0120754810131533,0.0132642294393199,0.00727385170980363,0,1.05714272977698,1.66012196768846
"p4","beta",5,0.0114227536859671,0.0122518392439814,0.0146313600171703,0.00700365527832401,0,1.07258193433977,1.74934926935942
"p4","beta",6,0.0114227536859671,0.0155463927801485,0.00632991693547563,0.00768673146435222,0,1.36100218980011,2.02249718911687
"p4","beta",7,0.0114227536859671,0.0116926710913425,0.0118375053248422,0.00650683543908702,0,1.02362980177949,1.79698275771718
"p4","beta",8,0.0114227536859671,0.0148124393090191,0.00918184534735103,0.00777530710267694,0,1.29674855260305,1.90506164109188
"p4","beta",9,0.0114227536859671,0.0104860943833592,0.0102107437953991,0.0072122786846588,0,0.918000569008275,1.45392251767311
"p4","beta",10,0.0114227536859671,0.012928262865769,0.0106937984517321,0.00754262035017933,0,1.13179914591448,1.71402805199677
"p4","beta",11,0.0114227536859671,0.0112809776372104,0.0136696162778771,0.00690354578882497,0,0.987588277515703,1.63408456788559
"p4","beta",12,0.0114227536859671,0.0109495626428991,0.00833486003395923,0.00770432471160865,0,0.958574696077942,1.42122289139769
"p4","beta",13,0.0114227536859671,0.0129551695259392,0.0109433296177164,0.00776188309295767,0,1.13415467776869,1.66907558008615
"p4","beta",14,0.0114227536859671,0.0151360366344055,0.01507957370819,0.0083661566545678,0,1.32507773961721,1.80919832837954
"p4","beta",15,0.0114227536859671,0.0150394605691235,0.0113841966517512,0.00844288276425172,0,1.31662303001416,1.78131818113151
"p4","beta",16,0.0114227536859671,0.0124437467873292,0.013942088377213,0.00701929630598695,0,1.0893823966997,1.77279120938598
"p4","beta",17,0.0114227536859671,0.00977516362780105,0.00956717016809723,0.0062246599896452,0,0.855762445425908,1.57039318517994
"p4","beta",18,0.0114227536859671,0.0147641623268735,0.0141826766888562,0.00806860520778558,0,1.29252216521234,1.82982832183029
"p4","beta",19,0.0114227536859671,0.0143730194591764,0.00783221100039211,0.00975455365618372,0,1.25827973309393,1.4734676711799
"p4","beta",20,0.0114227536859671,0.0117572062532246,0.0112913210932501,0.00663554192949366,0,1.02927950443932,1.77185320779396
"p4","beta",21,0.0114227536859671,0.0129874516175015,0.0147037058486489,0.00707404431795921,0,1.13698079942463,1.83593020254759
"p4","beta",22,0.0114227536859671,0.0103633706935178,0.0105630225566827,0.00803860678169972,0,0.907256776993201,1.28919985452087
"p4","beta",23,0.0114227536859671,0.0117009952335256,0.00813258898120792,0.00740027529296666,0,1.02435853518406,1.58115675029636
"p4","beta",24,0.0114227536859671,0.012228060069279,0.0139217066845692,0.00638713961841107,0,1.07050019683968,1.91448141105782
"p4","beta",25,0.0114227536859671,0.0105240054944648,0.00999804742770217,0.00671619905165103,0,0.921319480730248,1.56695854508328
"p4","beta",26,0.0114227536859671,0.0142731667800256,0.00970425344307761,0.00808150416276031,0,1.24953817375579,1.76615225242307
"p4","beta",27,0.0114227536859671,0.0112997424507477,0.0107666748089749,0.00659030087459323,0,0.989231034949954,1.71460190752598
"p4","beta",28,0.0114227536859671,0.0168167091172465,0.00728163228769258,0.00789787257832812,0,1.47221148066126,2.12927075620235
"p4","beta",29,0.0114227536859671,0.010879335988598,0.00927693342270997,0.00646518060889621,0,0.952426734191356,1.68275824709797
"p4","beta",30,0.0114227536859671,0.0134985043614371,0.0137560697405536,0.00793205017236231,0,1.18172068947088,1.70176739532864
"p4","beta",31,0.0114227536859671,0.0117448935001565,0.00927636060946711,0.00625343453817037,0,1.02820158983075,1.8781508670902
"p4","beta",32,0.0114227536859671,0.0142095423071361,0.0158636858658167,0.00789732674447798,0,1.24396819696747,1.79928509569036
"p4","beta",33,0.0114227536859671,0.0120631563404723,0.00883397805843397,0.00697798895032726,0,1.05606377167109,1.72874397284716
"p4","beta",34,0.0114227536859671,0.0135799557711424,0.0161750110124804,0.00949612353997476,0,1.18885131768406,1.43005255923393
"p4","beta",35,0.0114227536859671,0.0104151727999264,0.0101563293232105,0.00675074835633752,0,0.911791769853314,1.54281751446842
"p4","beta",36,0.0114227536859671,0.0117403999776486,0.0127639576392813,0.00665116194502378,0,1.02780820635848,1.76516525603958
"p4","beta",37,0.0114227536859671,0.0117591615070358,0.0142924196409999,0.00641292865443406,0,1.02945067628324,1.83366479508629
"p4","beta",38,0.0114227536859671,0.01270186645944,0.00846367007842428,0.00697615654827973,0,1.11197937105518,1.82075421781814
"p4","beta",39,0.0114227536859671,0.0135091024911365,0.0148213850004321,0.00798764773257605,0,1.18264849812287,1.69124915662496
"p4","beta",40,0.0114227536859671,0.0135577438204706,0.0104518780889668,0.00806123069724814,0,1.18690678212963,1.68184540669439
"p4","beta",41,0.0114227536859671,0.012138093082024,0.0105690561596935,0.00742029615294219,0,1.06262407609609,1.63579631214735
"p4","beta",42,0.0114227536859671,0.00992667851868013,0.010388000117105,0.00707274976483908,0,0.869026750605247,1.40351049432412
"p4","beta",43,0.0114227536859671,0.0148123920154791,0.0144637084868822,0.00697102970836524,0,1.29674441231068,2.12484993396373
"p4","beta",44,0.0114227536859671,0.0139401224219408,0.0131164804088661,0.0081150134366512,0,1.22038195037562,1.71781877266903
"p4","beta",45,0.0114227536859671,0.0111135463660451,0.00983494760593717,0.00611216477461636,0,0.97293057975137,1.8182668131264
"p4","beta",46,0.0114227536859671,0.0128017416267056,0.0108749581204459,0.00907448224003666,0,1.12072289910554,1.41074072195813
"p4","beta",47,0.0114227536859671,0.0111625392848947,0.0067563753814352,0.00614714374918306,0,0.97721964350924,1.81589039403514
"p4","beta",48,0.0114227536859671,0.0142937152987731,0.0104047332958083,0.00779255955868652,0,1.25133708488636,1.83427732455886
"p4","beta",49,0.0114227536859671,0.0106332734285827,0.0120903522547858,0.00594605942788208,0,0.930885294466755,1.78828912787543
"p4","beta",50,0.0114227536859671,0.0122269401241188,0.00714626711532327,0.00615666301898119,0,1.07040215172805,1.98596871169053
"p4","beta",51,0.0114227536859671,0.0142829814531066,0.0161369047589265,0.00847750961988009,0,1.2503973950391,1.68480863998224
"p4","beta",52,0.0114227536859671,0.0108304831770804,0.00608925953930687,0.00703279972006454,0,0.948149936068892,1.5399959629422
"p4","beta",53,0.0114227536859671,0.0133993729436107,0.013249728217001,0.0072865390704173,0,1.17304227264148,1.83892144324196
"p4","beta",54,0.0114227536859671,0.011393833701631,0.013453966569799,0.00612208883820933,0,0.997468212557916,1.86110231372657
"p4","beta",55,0.0114227536859671,0.0123496568058324,0.0139600355554646,0.00652746845071763,0,1.08114533021963,1.89195197174407
"p4","beta",56,0.0114227536859671,0.0113513289434164,0.0115722450704764,0.00680948830609045,0,0.993747151999045,1.66698706762793
"p4","beta",57,0.0114227536859671,0.014339822429364,0.0144172521567831,0.00725941595954494,0,1.25537351356709,1.97534106177089
"p4","beta",58,0.0114227536859671,0.010269801481972,0.00834256358283789,0.00822806232957753,0,0.89906530109184,1.24814337454093
"p4","beta",59,0.0114227536859671,0.0125935040242985,0.0121951473333698,0.00820108198756194,0,1.10249282883248,1.53559055297805
"p4","beta",60,0.0114227536859671,0.0123815660131042,0.0116453528959811,0.00676769279683478,0,1.08393880788264,1.82951064488255
"p4","beta",61,0.0114227536859671,0.0133332639848181,0.0137902118014053,0.00807774575862661,0,1.16725479261608,1.65061693982865
"p4","beta",62,0.0114227536859671,0.0135347191889498,0.00965485078286227,0.00835348554111228,0,1.18489110078398,1.62024811347763
"p4","beta",63,0.0114227536859671,0.0118806946441806,0.0131085570337803,0.00745572636948402,0,1.04009024188065,1.59349928570445
"p4","beta",64,0.0114227536859671,0.0126290702720947,0.0136687774088331,0.00679814028751811,0,1.10560646051657,1.85772428016565
"p4","beta",65,0.0114227536859671,0.0136320228529674,0.0158530245103644,0.0081772394781649,0,1.19340950770167,1.66706905054793
"p4","beta",66,0.0114227536859671,0.0121233089938785,0.0129207129100129,0.00753515264936692,0,1.06132980953376,1.60890025166207
"p4","beta",67,0.0114227536859671,0.0108961975553659,0.00658324881615708,0.0076343866859061,0,0.953902872715529,1.42725250942312
"p4","beta",68,0.0114227536859671,0.0130913179533474,0.0111101539104546,0.00724025256496155,0,1.1460737325913,1.80813001147246
"p4","beta",69,0.0114227536859671,0.0116426780028876,0.0109096058643254,0.00667422387950532,0,1.01925317860882,1.74442425262944
"p4","beta",70,0.0114227536859671,0.0129901609203207,0.0110862302752489,0.00806489421175722,0,1.13721798416078,1.61070444065879
"p4","beta",71,0.0114227536859671,0.0123376807990663,0.0104617378479289,0.0066543945703962,0,1.08009689591952,1.85406510968762
"p4","beta",72,0.0114227536859671,0.0114817498153785,0.0115325932697268,0.00702592014547752,0,1.00516479047288,1.63419873520326
"p4","beta",73,0.0114227536859671,0.0131228697855537,0.0113124743134289,0.00765882628476405,0,1.14883592400974,1.71343092239336
"p4","beta",74,0.0114227536859671,0.0134260330757518,0.013418777060358,0.00758845790531845,0,1.17537622230669,1.76927028432774
"p4","beta",75,0.0114227536859671,0.0158021781852694,0.0110712963773855,0.00862846195601183,0,1.38339481176788,1.83140150189331
"p4","beta",76,0.0114227536859671,0.0133680506903032,0.0102083691897089,0.00703873471383581,0,1.17030017960782,1.89921217857893
"p4","beta",77,0.0114227536859671,0.0118645727109461,0.0140652070570005,0.00642511732848422,0,1.03867885425225,1.84659238179937
"p4","beta",78,0.0114227536859671,0.0104050656427616,0.0107951089905179,0.00680413923292623,0,0.910906943178182,1.52922585599219
"p4","beta",79,0.0114227536859671,0.018648037921665,0.0134492491131735,0.00759573723322743,0,1.6325343638088,2.45506622320866
"p4","beta",80,0.0114227536859671,0.0108756851753425,0.00558054381556061,0.00642028525600849,0,0.952107125333821,1.69395669221463
"p4","beta",81,0.0114227536859671,0.0137558288524408,0.0107134303044147,0.00978866514964344,0,1.20424805004242,1.40528137822161
"p4","beta",82,0.0114227536859671,0.0105249828735392,0.0070895843150461,0.00680716602375278,0,0.92140504495594,1.54616221153025
"p4","beta",83,0.0114227536859671,0.011795171863997,0.00985147239034435,0.00699003984023313,0,1.0326031873109,1.68742555601852
"p4","beta",84,0.0114227536859671,0.0113853839957317,0.0103189729069486,0.00602017133567845,0,0.996728486732466,1.89120597419818
"p4","beta",85,0.0114227536859671,0.00960691509205536,0.0117910715863404,0.00610102393846629,0,0.84103320058958,1.57463979636022
"p4","beta",86,0.0114227536859671,0.0143204753476507,0.0107879576960282,0.00703189130985266,0,1.25367978171878,2.03650408071378
"p4","beta",87,0.0114227536859671,0.0118357927316816,0.00918894463763672,0.00724808281041195,0,1.03615932349324,1.63295495391959
"p4","beta",88,0.0114227536859671,0.00938027305958637,0.0100865323052802,0.00565147852574934,0,0.821191922496765,1.65979097626362
"p4","beta",89,0.0114227536859671,0.0118536319692696,0.00804702283337309,0.0069371595266416,0,1.03772105178384,1.70871549425189
"p4","beta",90,0.0114227536859671,0.0128024582901713,0.0140481798989306,0.00715607978987005,0,1.12078563909674,1.78903235655563
"p4","beta",91,0.0114227536859671,0.0120488328639337,0.0151019764216026,0.00725497786742743,0,1.05480982915142,1.66076769414131
"p4","beta",92,0.0114227536859671,0.0122448843517429,0.00813589928742175,0.00727743227674977,0,1.07197307132568,1.6825830713483
"p4","beta",93,0.0114227536859671,0.00913266143833884,0.00529650562148139,0.00615577386917777,0,0.799514870880768,1.4835927427527
"p4","beta",94,0.0114227536859671,0.0146730658476935,0.014072934640832,0.00701735708779168,0,1.28454716358976,2.09096753437569
"p4","beta",95,0.0114227536859671,0.0127199238781453,0.0096411472361096,0.00804108059588927,0,1.11356019991674,1.58186747744425
"p4","beta",96,0.0114227536859671,0.0122453438526223,0.0130618000545368,0.00769768789006086,0,1.07201329813018,1.59078206696758
"p4","beta",97,0.0114227536859671,0.0109018160020706,0.00838893971482687,0.00737944558043439,0,0.954394737187013,1.47732182360356
"p4","beta",98,0.0114227536859671,0.012187361378542,0.00882354767842095,0.00693792793158518,0,1.06693724767209,1.75662841971283
"p4","beta",99,0.0114227536859671,0.0108833809862833,0.0113177960536207,0.00734402037612742,0,0.952780851753246,1.48193774375422
"p4","beta",100,0.0114227536859671,0.0136876661210348,0.00911077380344393,0.00699266340146418,0,1.19828077338742,1.95743243099171
"p4","floored_ll",1,0.0114227536859671,0.0178085048742085,0.0108543680185844,0.00938037024218532,0,1.55903780855279,1.89848635122314
"p4","floored_ll",2,0.0114227536859671,0.0178829811800662,0.010581568254644,0.0123332991394297,0,1.56555780433535,1.44997546705845
"p4","floored_ll",3,0.0114227536859671,0.0187768145562815,0.0130516368463173,0.012691166389246,0,1.64380805823983,1.47951842883348
"p4","floored_ll",4,0.0114227536859671,0.0158476690192668,0.0133589714840288,0.00882864593368164,0,1.38737728703156,1.79502826801642
"p4","floored_ll",5,0.0114227536859671,0.0167740259843766,0.0146313600171703,0.0145927653673129,0,1.46847480437081,1.14947548063437
"p4","floored_ll",6,0.0114227536859671,0.0193693923482235,0.00632991693547563,0.00738280909353444,0,1.69568502313228,2.62358027992169
"p4","floored_ll",7,0.0114227536859671,0.0159885574195905,0.0119960098239544,0.00624523909440582,0,1.39971130072011,2.56011934497629
"p4","floored_ll",8,0.0114227536859671,0.0174687706220762,0.00918184534735104,0.0103096967954254,0,1.52929592130982,1.69440197599482
"p4","floored_ll",9,0.0114227536859671,0.0230501135070819,0.0102107437953991,0.00573844498073255,0,2.01791215505233,4.01678740224488
"p4","floored_ll",10,0.0114227536859671,0.0182703097559624,0.010693798451732,0.00734038860477233,0,1.59946631593812,2.48901124173236
"p4","floored_ll",11,0.0114227536859671,0.0157110730993291,0.0136696162778771,0.00986045275617074,0,1.37541905667022,1.59334195780179
