"cell","arm","iteration","model","weight","max_rhat","min_ess_tail"
"p3","beta_ll",32,"ecx4param",0.828978878643991,1.00056893329496,3332.3133039036
"p3","beta_ll",32,"ecxwb2",0.149958657718412,1.00016684549698,3544.15842053264
"p3","beta_ll",32,"ecxwb1p3",9.35738178476048e-19,1.00037571212933,3339.30280323529
"p3","beta_ll",32,"ecxwb2p3",0.0189597315281584,1.00047151027611,2682.0276646655
"p3","beta_ll",32,"ecxll3",0.000194376436417233,1.00174304311478,2930.77397900401
"p3","beta_ll",33,"nec3param",8.9037980044637e-07,1.00050906111638,534.70833569475
"p3","beta_ll",33,"nec4param",1.54543608406007e-07,1.00084946700774,450.268884863
"p3","beta_ll",33,"ecxexp",1.35345535650992e-16,1.00005766159523,3343.09353686582
"p3","beta_ll",33,"ecxsigm",0.0015927812788756,1.00054610095694,3874.93392148641
"p3","beta_ll",33,"ecx4param",0.411766449784975,1.00022440972566,3656.8465525655
"p3","beta_ll",33,"ecxwb1",0.000508439973564334,1.00196071630749,2551.93940869498
"p3","beta_ll",33,"ecxwb2",0.125455063221761,1.00029899660821,3931.76026887702
"p3","beta_ll",33,"ecxwb1p3",1.80925733393448e-30,1.0005266228723,2210.57141223204
"p3","beta_ll",33,"ecxwb2p3",0.0205675973126479,1.00018684034523,3732.30975493016
"p3","beta_ll",33,"ecxll4",0.437628725303786,1.00112157354755,3265.01679202093
"p3","beta_ll",33,"ecxll3",0.00247989820098183,1.00159942425578,3155.70438477872
"p3","beta_ll",34,"nec3param",0.000955931103993787,1.00044759607003,2948.86616212417
"p3","beta_ll",34,"nec4param",0.000582796465728476,1.0003560195313,3453.6854808312
"p3","beta_ll",34,"ecxexp",1.14745249267508e-15,1.00045999788615,2959.78221775627
"p3","beta_ll",34,"ecxsigm",0.0039117962645589,1.00048332555291,3801.45693571893
"p3","beta_ll",34,"ecx4param",0.338816207320131,1.0009840364998,3606.57851418921
"p3","beta_ll",34,"ecxwb1",0.0109360967164715,1.00122760671238,1540.11859748689
"p3","beta_ll",34,"ecxwb2",0.249828104651367,1.00020786976468,3831.37186009502
"p3","beta_ll",34,"ecxwb1p3",2.68724657940864e-27,1.00042542434934,2541.11921111725
"p3","beta_ll",34,"ecxwb2p3",0.0404510419462632,1.00030278942194,3413.15521181915
"p3","beta_ll",34,"ecxll5",0.0490794685514296,1.00065831294411,2319.32970447369
"p3","beta_ll",34,"ecxll4",0.304972836230481,1.00014941079988,3710.85640150148
"p3","beta_ll",34,"ecxll3",0.000465720749573989,1.00014279938055,4125.36612948552
"p3","beta_ll",35,"nec3param",0.000453587088772334,1.0010102549842,1475.58794973064
"p3","beta_ll",35,"nec4param",0.000105696216928051,1.00016550293548,1472.5604155498
"p3","beta_ll",35,"ecxexp",4.54900546522894e-18,1.00056756429554,3557.75879435243
"p3","beta_ll",35,"ecxsigm",8.8242686471676e-05,1.00016750982985,3537.14657476901
"p3","beta_ll",35,"ecx4param",0.312518212459942,1.00155204275021,2931.75650057183
"p3","beta_ll",35,"ecxwb1",0.00789110422094673,1.00113814084316,2176.63117257619
"p3","beta_ll",35,"ecxwb2",0.365529488080481,1.00021510903977,3848.91552447495
"p3","beta_ll",35,"ecxwb1p3",3.34074646889512e-21,1.0007372398427,1992.49699884632
"p3","beta_ll",35,"ecxwb2p3",0.025750033951161,1.00044004142543,4405.94458838461
"p3","beta_ll",35,"ecxll4",0.287469279936464,1.00027543823298,3012.92729424676
"p3","beta_ll",35,"ecxll3",0.000194355358833243,1.00024102933477,3942.30040976645
"p3","beta_ll",36,"nec3param",0.00411947749100468,1.00068479980755,2172.10304892082
"p3","beta_ll",36,"nec4param",0.00220347445553245,1.00215218794178,540.414671154031
"p3","beta_ll",36,"ecxexp",3.6769601120281e-15,1.00017564955013,3253.93916478771
"p3","beta_ll",36,"ecxsigm",0.000360840315998241,1.00201056529373,3710.55238115632
"p3","beta_ll",36,"ecx4param",0.768550776030837,1.00092958127912,3001.58126741167
"p3","beta_ll",36,"ecxwb2",0.200407453478295,1.00144259122899,4423.25920053347
"p3","beta_ll",36,"ecxwb1p3",3.05888306081909e-21,1.0007613891556,3005.24093260722
"p3","beta_ll",36,"ecxwb2p3",0.0223981660699739,1.00046197885124,3700.5728096389
"p3","beta_ll",36,"ecxll3",0.00195981215835483,1.00065555452463,3755.0210501761
"p3","beta_ll",37,"nec3param",2.33662631140036e-05,1.00020559768035,3092.12224891111
"p3","beta_ll",37,"nec4param",3.79591038553799e-06,1.00199423978896,137.331909114379
"p3","beta_ll",37,"ecxexp",2.84725626534445e-17,1.00063417800044,3776.88943880529
"p3","beta_ll",37,"ecxsigm",4.19034644074345e-06,1.00050062166202,4001.56423715307
"p3","beta_ll",37,"ecx4param",0.366555778373369,1.00002485176986,2940.8756532649
"p3","beta_ll",37,"ecxwb1",0.022281658831646,1.00084784833199,3325.08115413886
"p3","beta_ll",37,"ecxwb2",0.0698925683941998,1.00022438929395,4345.94606032264
"p3","beta_ll",37,"ecxwb1p3",1.82748151600741e-27,1.00012928809919,2899.34376501905
"p3","beta_ll",37,"ecxwb2p3",0.00552907182933767,1.00046121150138,4044.4991814385
"p3","beta_ll",37,"ecxll5",0.208203413191632,1.00069775290471,2579.40946775903
"p3","beta_ll",37,"ecxll4",0.32644768550982,1.00023004158354,2969.02845166075
"p3","beta_ll",37,"ecxll3",0.00105847135005533,1.00012611547381,2426.03663030248
"p3","beta_ll",38,"nec3param",0.00414235795953618,1.00202514055361,3149.0630493998
"p3","beta_ll",38,"nec4param",0.00222681620111425,1.00167311230155,3426.48381548161
"p3","beta_ll",38,"ecxexp",4.66062794785079e-17,1.00059902845813,3035.66407488147
"p3","beta_ll",38,"ecxsigm",7.62659256421388e-05,1.00070209158533,3644.06750032159
"p3","beta_ll",38,"ecx4param",0.765150346033646,1.00010409492567,2825.70061097046
"p3","beta_ll",38,"ecxwb1",0.144215185673226,1.00080798003056,3543.92634078998
"p3","beta_ll",38,"ecxwb2",0.0782689807925731,1.00042871933731,3901.7005812859
"p3","beta_ll",38,"ecxwb1p3",4.88568517700726e-28,1.00118609483746,2805.05750710603
"p3","beta_ll",38,"ecxwb2p3",0.00574486640291197,0.999983843566597,3661.77447394153
"p3","beta_ll",38,"ecxll3",0.0001751810113504,1.00047743167993,2802.65908352393
"p3","beta_ll",39,"nec3param",0.00113390328114896,1.0007741027414,2577.56693825136
"p3","beta_ll",39,"nec4param",0.000431806564558612,1.00113249578509,2264.4906199623
"p3","beta_ll",39,"ecxexp",2.37428332795234e-17,1.0021573463269,3402.33396537291
"p3","beta_ll",39,"ecxsigm",0.00061908513792233,1.00010651104293,3835.96534615647
"p3","beta_ll",39,"ecx4param",0.337020324462765,1.00005171349736,3497.94480412305
"p3","beta_ll",39,"ecxwb1",0.117073321595107,1.00108499453312,3084.08793482138
"p3","beta_ll",39,"ecxwb2",0.277550815929539,1.00078062915326,4527.27424555092
"p3","beta_ll",39,"ecxwb1p3",2.54494135234365e-20,1.00023835938653,2693.60651425512
"p3","beta_ll",39,"ecxwb2p3",0.022453410519691,1.00093218763862,3785.80009390328
"p3","beta_ll",39,"ecxll4",0.242602967137629,1.00094620926643,3409.82599966098
"p3","beta_ll",39,"ecxll3",0.00111436537163942,1.00085891253775,3353.3829764951
"p3","beta_ll",40,"nec3param",0.0017879832904645,1.00027591398038,3559.86719222018
"p3","beta_ll",40,"nec4param",0.000943249061592432,1.00026405250991,4003.87670940589
"p3","beta_ll",40,"ecxexp",2.46381875486371e-16,1.00039973656534,3232.13657340428
"p3","beta_ll",40,"ecxsigm",6.22816873529789e-05,1.00084312082094,3531.27195722696
"p3","beta_ll",40,"ecx4param",0.296291523972405,1.00038333796204,3173.06877049043
"p3","beta_ll",40,"ecxwb1",0.341547216641836,1.00066277078265,3448.34401505429
"p3","beta_ll",40,"ecxwb2",0.0697871283009521,1.00097764784867,4677.94647626979
"p3","beta_ll",40,"ecxwb1p3",9.08736752484321e-25,1.00017716992051,2987.71496613498
"p3","beta_ll",40,"ecxwb2p3",0.00358759288223656,0.999989407604285,3932.20883622916
"p3","beta_ll",40,"ecxll4",0.28435465343174,1.00073323278241,3254.50006235767
"p3","beta_ll",40,"ecxll3",0.00163837073142013,1.00090152207783,3439.76988448559
"p3","beta_ll",41,"nec3param",2.94377167062774e-07,1.0015392551429,1205.32296046712
"p3","beta_ll",41,"nec4param",4.41085748210734e-08,1.00984505093094,61.0598956044355
"p3","beta_ll",41,"ecxexp",6.79882813588319e-13,1.00049994824109,2900.99016723338
"p3","beta_ll",41,"ecxsigm",1.92986291177719e-05,0.999975625761818,3747.26383387072
"p3","beta_ll",41,"ecx4param",0.490489774279729,1.00094149416628,2754.782536298
"p3","beta_ll",41,"ecxwb1",0.0367105313601856,1.00032015481175,3041.77140557129
"p3","beta_ll",41,"ecxwb2",0.0442342670303885,1.00154355714521,4559.3393946041
"p3","beta_ll",41,"ecxwb1p3",0.000963107240972783,1.00087225928654,1740.76301801673
"p3","beta_ll",41,"ecxwb2p3",0.00786557702081897,1.00004128149114,4193.02623398669
"p3","beta_ll",41,"ecxll4",0.41693973850673,1.00082404458071,3014.87527683418
"p3","beta_ll",41,"ecxll3",0.00277736744563495,1.00062306600594,3233.14346294268
"p3","beta_ll",42,"nec3param",1.10108346030197e-05,1.00098377107456,2210.38950647892
"p3","beta_ll",42,"nec4param",1.70847765724489e-05,1.00127116427074,1541.52896481097
"p3","beta_ll",42,"ecxexp",4.77644011065174e-17,1.00019403342733,2788.72535294354
"p3","beta_ll",42,"ecxsigm",3.42014953227438e-06,1.00034990258698,3698.03099093107
"p3","beta_ll",42,"ecx4param",0.158200131218602,1.00057552403094,3302.86153996586
"p3","beta_ll",42,"ecxwb1",0.144884070825218,1.00047284116353,3115.43137149997
"p3","beta_ll",42,"ecxwb2",0.0438206833253814,1.00084667212424,3188.83498655119
"p3","beta_ll",42,"ecxwb1p3",3.01703914891547e-12,1.00148603755574,2818.56642350853
"p3","beta_ll",42,"ecxwb2p3",0.00340495143764076,1.00006196026647,4227.05643727692
"p3","beta_ll",42,"ecxll5",0.480994199516447,1.00127852761599,1347.91242750909
"p3","beta_ll",42,"ecxll4",0.167569976490057,1.00081827943424,2866.93485204267
"p3","beta_ll",42,"ecxll3",0.00109447142292846,1.00151158167468,3173.80715412899
"p3","beta_ll",43,"nec3param",0.000648025780758372,1.00021442351042,2391.67023665823
"p3","beta_ll",43,"nec4param",0.000143469693996591,1.00061737865492,2561.60980274329
"p3","beta_ll",43,"ecxexp",2.43602956352853e-17,1.00067588410067,3101.15015401956
"p3","beta_ll",43,"ecxsigm",0.000290295100756513,1.00008189423822,3883.30747838677
"p3","beta_ll",43,"ecx4param",0.466590928102621,1.00033866653084,3767.48566519764
"p3","beta_ll",43,"ecxwb1",0.00544309074170591,1.00033055552598,2740.30326562978
"p3","beta_ll",43,"ecxwb2",0.128107539966511,1.00044045691634,4200.60481253043
"p3","beta_ll",43,"ecxwb1p3",1.30623334057218e-23,1.0003994988449,2261.01712908589
"p3","beta_ll",43,"ecxwb2p3",0.0150463455471641,1.00043926861991,3748.59435705438
"p3","beta_ll",43,"ecxll4",0.38195448320036,1.00102134537166,4067.64817835708
"p3","beta_ll",43,"ecxll3",0.0017758218661274,1.00053595048126,4082.03940367708
"p3","beta_ll",44,"nec3param",2.23429838994586e-07,1.00516909141473,419.661113556582
"p3","beta_ll",44,"nec4param",2.90015647617592e-08,1.00680067851118,135.995240839638
"p3","beta_ll",44,"ecxexp",5.80515033736342e-19,1.00036467996966,3176.93915738989
"p3","beta_ll",44,"ecxsigm",1.24369153604318e-05,1.00125916875994,3532.10967722029
"p3","beta_ll",44,"ecx4param",0.440605035278228,1.00192391864006,3101.94240371625
"p3","beta_ll",44,"ecxwb1",0.0188833653394178,1.00147162218817,3567.27504794002
"p3","beta_ll",44,"ecxwb2",0.073698525865295,1.0002024521997,4166.70591308167
"p3","beta_ll",44,"ecxwb1p3",3.03874277158405e-27,1.00040009157975,2357.99701246148
"p3","beta_ll",44,"ecxwb2p3",0.00655310697700551,1.00114521487251,3957.2695377057
"p3","beta_ll",44,"ecxll4",0.458489813487063,1.00037966539589,2893.18989881151
"p3","beta_ll",44,"ecxll3",0.00175746370622641,1.0006530973229,3312.00610044192
"p3","beta_ll",45,"nec3param",3.76330470878151e-08,1.00147049697837,143.347558253781
"p3","beta_ll",45,"nec4param",3.65823374639817e-09,1.00017182010517,335.068399390297
"p3","beta_ll",45,"ecxexp",5.7483979615659e-16,1.00014927740066,3302.76150628701
"p3","beta_ll",45,"ecxsigm",1.73069851399115e-06,1.00020537924544,3409.44921727826
"p3","beta_ll",45,"ecx4param",0.414320358986287,1.00048235491558,3142.37003363241
"p3","beta_ll",45,"ecxwb1",0.147635966301172,1.00102510428045,2889.53218010899
"p3","beta_ll",45,"ecxwb2",0.0143401205965433,1.00064985110085,3864.02924335034
"p3","beta_ll",45,"ecxwb1p3",1.39626633733849e-29,1.00092115807532,2512.20946110706
"p3","beta_ll",45,"ecxwb2p3",0.000312659732135151,1.00031045162575,3609.49966043565
"p3","beta_ll",45,"ecxll4",0.422520680953116,1.00015394014214,2968.68334216003
"p3","beta_ll",45,"ecxll3",0.000868441440950446,1.00102753876818,3195.42755928215
"p3","beta_ll",46,"nec3param",1.71750757688362e-08,1.00619436142421,186.655921869996
"p3","beta_ll",46,"nec4param",5.03915904694442e-09,1.00964815132852,188.783165255432
"p3","beta_ll",46,"ecxexp",9.8550986735941e-18,1.00094828590606,3298.64692203925
"p3","beta_ll",46,"ecxsigm",1.18156442516788e-05,1.00011911632575,3593.16316956497
"p3","beta_ll",46,"ecx4param",0.372749095262549,1.000194545222,3000.22184720968
"p3","beta_ll",46,"ecxwb1",0.191843545136298,1.00025741529483,2955.10258083776
"p3","beta_ll",46,"ecxwb2",0.0215687802778449,1.00067539955892,3991.43073976487
"p3","beta_ll",46,"ecxwb1p3",1.16612340489012e-26,1.00024478634224,2370.16890137644
"p3","beta_ll",46,"ecxwb2p3",0.00122258284595919,1.00151277594292,3450.01244058189
"p3","beta_ll",46,"ecxll4",0.412573960680982,1.00027530982183,3623.77510925856
"p3","beta_ll",46,"ecxll3",3.01979378803717e-05,0.999981984517646,3957.86124378804
"p3","beta_ll",47,"nec3param",0.00021809661830391,1.00029672671869,2454.8927262386
"p3","beta_ll",47,"nec4param",8.7500717130096e-05,1.00005949021119,3442.27927664025
"p3","beta_ll",47,"ecxexp",5.39217751011631e-14,1.00015114765558,3694.6346534926
"p3","beta_ll",47,"ecxsigm",0.000213561905316334,1.00048356738231,3401.1929471932
"p3","beta_ll",47,"ecx4param",0.404702575240275,1.00059203898348,2891.11047230885
"p3","beta_ll",47,"ecxwb1",0.00138535525159389,1.00180570157065,1829.44137720482
"p3","beta_ll",47,"ecxwb2",0.203900737029241,1.00039580809046,4367.61963885147
"p3","beta_ll",47,"ecxwb1p3",2.3355001298466e-27,1.00012252000157,2829.17177488299
"p3","beta_ll",47,"ecxwb2p3",0.0206633727919754,1.00056853743142,4290.96645005327
"p3","beta_ll",47,"ecxll4",0.366309480350563,1.00024767536543,3282.2049416911
"p3","beta_ll",47,"ecxll3",0.00251932009554753,1.00019555079196,2960.98073830919
"p3","beta_ll",48,"nec3param",1.85230218484548e-05,1.00470496767652,1783.07051654412
"p3","beta_ll",48,"nec4param",5.37005362687646e-06,1.00137125581611,2229.47068498163
"p3","beta_ll",48,"ecxexp",2.00083658414988e-17,1.00129823599804,3029.82866463678
"p3","beta_ll",48,"ecxsigm",0.00295072483562793,1.0011423310613,4013.53433906397
"p3","beta_ll",48,"ecx4param",0.449696358120388,1.00177514978117,2805.1938900954
"p3","beta_ll",48,"ecxwb1",0.00134402579374434,1.00077441090371,2859.33085535053
"p3","beta_ll",48,"ecxwb2",0.116923412000058,1.00060811579782,3671.51762958424
"p3","beta_ll",48,"ecxwb1p3",5.1808022036861e-26,1.00002764525542,2939.62198294502
"p3","beta_ll",48,"ecxwb2p3",0.0220363233015723,1.00223014175056,3818.68103114497
"p3","beta_ll",48,"ecxll4",0.404794131372249,1.00065097838692,3527.2218052023
"p3","beta_ll",48,"ecxll3",0.00223113150088483,1.00080923185876,3165.07367588375
"p3","beta_ll",49,"nec3param",4.22765466744416e-09,1.00236829654137,2030.19843050812
"p3","beta_ll",49,"nec4param",9.67138397233807e-10,1.00072153976728,214.236322722973
"p3","beta_ll",49,"ecxexp",3.62439602701995e-14,1.00010009115095,3055.18563645727
"p3","beta_ll",49,"ecxsigm",1.20228123607062e-05,1.00044719431557,3394.6691813298
"p3","beta_ll",49,"ecx4param",0.696587855686713,1.00037149173379,3440.97800954391
"p3","beta_ll",49,"ecxwb1",0.29691441476904,1.00246840404033,2260.09302134036
"p3","beta_ll",49,"ecxwb2",0.00364418447230529,1.00063548478224,3908.99189026793
"p3","beta_ll",49,"ecxwb1p3",3.36632665169565e-24,1.00068329739768,3286.83905697485
"p3","beta_ll",49,"ecxwb2p3",0.000308731249971646,1.0005181293515,2536.4316892537
"p3","beta_ll",49,"ecxll3",0.00253278581477961,1.00019413626561,3296.23946034215
"p3","beta_ll",50,"nec3param",1.28309864469462e-06,1.00038907696271,1904.53307091177
"p3","beta_ll",50,"nec4param",3.63847067278476e-07,1.00545699361153,2216.29285044842
"p3","beta_ll",50,"ecxexp",1.05007071959268e-15,0.999961220578627,3740.9644956668
"p3","beta_ll",50,"ecxsigm",0.000303723317168751,1.00203314670515,3655.43983167951
"p3","beta_ll",50,"ecx4param",0.464443135052351,1.0011260405472,2497.04054852806
"p3","beta_ll",50,"ecxwb1",0.000457527449036522,1.00127075629587,3406.55946576185
"p3","beta_ll",50,"ecxwb2",0.0808593927520971,1.00010978371058,3766.77439929787
"p3","beta_ll",50,"ecxwb1p3",2.48891636592642e-25,1.00047057274515,2580.7182689977
"p3","beta_ll",50,"ecxwb2p3",0.00748162215062919,1.00071645635806,3785.6112524505
"p3","beta_ll",50,"ecxll4",0.441339919540615,1.00167423889004,3500.70697192624
"p3","beta_ll",50,"ecxll3",0.00511303279238942,0.999954856976804,4106.98191461093
"p3","beta_ll",51,"nec3param",3.44238124378335e-05,1.00067576760476,1228.42210785072
"p3","beta_ll",51,"nec4param",1.30767891004989e-05,1.00741113219796,113.368272366495
"p3","beta_ll",51,"ecxexp",4.29971332091196e-20,1.00020638066395,2968.03637051927
"p3","beta_ll",51,"ecxsigm",1.69284312438552e-05,1.00207833345472,3643.66475374603
"p3","beta_ll",51,"ecx4param",0.436346644733216,1.00031921812724,3511.98857751207
"p3","beta_ll",51,"ecxwb1",0.0107797633191275,1.00089522386183,3209.49922321403
"p3","beta_ll",51,"ecxwb2",0.0488269300223375,1.00213814180667,3661.36487293327
"p3","beta_ll",51,"ecxwb1p3",4.30829804803083e-31,1.00038043051782,2870.81297046803
"p3","beta_ll",51,"ecxwb2p3",0.00583782193888412,1.00028524589751,4079.32773306154
"p3","beta_ll",51,"ecxll4",0.497768573821422,1.00102124968145,3419.48729372768
"p3","beta_ll",51,"ecxll3",0.000375837132230419,1.00047407379989,3772.7912482705
"p3","beta_ll",52,"nec3param",9.87845418902579e-08,1.00220999834632,331.399004166814
"p3","beta_ll",52,"nec4param",3.42328827617769e-08,1.00528500855457,343.053247233564
"p3","beta_ll",52,"ecxexp",8.30282577879253e-09,1.00000536406864,3685.44661365114
"p3","beta_ll",52,"ecxsigm",2.23223500340351e-06,0.999961669543796,3245.76959793007
"p3","beta_ll",52,"ecx4param",0.988310850917746,1.00084203388244,2722.03823588016
"p3","beta_ll",52,"ecxwb2",0.00714359819516499,1.00028035342467,3884.84939506141
"p3","beta_ll",52,"ecxwb1p3",1.180874434156e-21,1.00016115513066,2578.34172909139
"p3","beta_ll",52,"ecxwb2p3",0.000501912638570558,1.00061299065588,3436.30077404049
"p3","beta_ll",52,"ecxll3",0.00404126469326494,1.00006250115136,3265.99163375283
"p3","beta_ll",53,"nec3param",0.000316706525462075,1.00090351797057,1665.70279021954
"p3","beta_ll",53,"nec4param",0.000240935813909676,1.00035065779442,1963.55099825712
"p3","beta_ll",53,"ecxexp",1.25247875640182e-16,1.001330038171,3489.6087469254
"p3","beta_ll",53,"ecxsigm",8.56172714524667e-05,1.00061185952851,3943.23756026155
"p3","beta_ll",53,"ecx4param",0.35489959203855,1.00049018747683,3530.79471453643
"p3","beta_ll",53,"ecxwb1",0.0093642676580941,1.00133721999296,2383.03309133614
"p3","beta_ll",53,"ecxwb2",0.124673273120254,1.00017271991961,3898.78447933153
"p3","beta_ll",53,"ecxwb1p3",2.90428373045325e-23,1.00103263806077,2595.12323986641
"p3","beta_ll",53,"ecxwb2p3",0.0132487483127375,1.00036844332334,3865.39659233953
"p3","beta_ll",53,"ecxll5",0.0943658547924742,1.00015621090297,2379.30741088685
"p3","beta_ll",53,"ecxll4",0.401653882808259,1.00003129058193,2763.44699374887
"p3","beta_ll",53,"ecxll3",0.00115112165880686,1.00049207623681,3139.62419082131
"p3","beta_ll",54,"nec3param",8.2362208788233e-09,1.00199024883665,2945.66966575411
"p3","beta_ll",54,"nec4param",6.37756206207858e-09,1.00368158695062,2868.69021807559
"p3","beta_ll",54,"ecxexp",1.49390778660279e-10,1.0002776007966,3355.01220224851
"p3","beta_ll",54,"ecxsigm",3.31734164460326e-07,1.00027580592347,3681.268159124
"p3","beta_ll",54,"ecx4param",0.345079344533205,1.00069569020487,2335.08959656488
"p3","beta_ll",54,"ecxwb1",0.227327526804494,1.00089179489126,3206.608277534
"p3","beta_ll",54,"ecxwb2",0.00095553590046289,1.00069784240916,3803.75506329884
"p3","beta_ll",54,"ecxwb1p3",1.4102950001552e-24,1.00024975370303,2778.54258439802
"p3","beta_ll",54,"ecxwb2p3",6.9695354808518e-05,1.00030215052995,2969.25303661363
"p3","beta_ll",54,"ecxll4",0.422984225952281,1.00070354723575,2351.16243213603
"p3","beta_ll",54,"ecxll3",0.00358332495741024,1.00083186026251,2680.44445069938
"p3","beta_ll",55,"nec3param",8.14100988392094e-08,1.00025094510861,865.914383886192
"p3","beta_ll",55,"nec4param",2.75528696457593e-08,1.00154316229535,642.393118205307
"p3","beta_ll",55,"ecxexp",2.27816033063643e-18,1.00017009669459,3423.09033263626
"p3","beta_ll",55,"ecxsigm",0.000986707024417952,1.00047657429269,3411.97404698228
"p3","beta_ll",55,"ecx4param",0.432208237441459,1.0008046973853,3538.70429656938
"p3","beta_ll",55,"ecxwb1",0.0360354120978824,1.00135441525127,3039.54728034586
"p3","beta_ll",55,"ecxwb2",0.0450601133216849,1.00094111342398,4188.45500866393
"p3","beta_ll",55,"ecxwb1p3",7.6102544473917e-28,1.00027326061624,3261.63963263741
"p3","beta_ll",55,"ecxwb2p3",0.00758031185917139,1.00034184668063,3748.95056267226
"p3","beta_ll",55,"ecxll4",0.477570481551327,1.00012076604849,3322.20700493191
"p3","beta_ll",55,"ecxll3",0.000558627741088346,1.00067345520135,3356.60392864689
"p3","beta_ll",56,"nec3param",7.16781804322916e-05,0.999982116525511,382.848900585833
"p3","beta_ll",56,"nec4param",5.33747884241576e-05,1.00115370551399,110.068980143105
"p3","beta_ll",56,"ecxexp",5.57522198931201e-18,1.00016751513364,3371.14986533817
"p3","beta_ll",56,"ecxsigm",2.25308863627568e-06,1.00011701894488,3142.40813357666
"p3","beta_ll",56,"ecx4param",0.307720110794285,1.00064146161181,3252.1383077101
"p3","beta_ll",56,"ecxwb1",0.00539395168015305,1.00047361369424,2759.76539157127
"p3","beta_ll",56,"ecxwb2",0.347300668610626,1.00032855469951,4404.34643406021
"p3","beta_ll",56,"ecxwb1p3",3.73041122183112e-09,1.00022661402543,3035.46203300498
"p3","beta_ll",56,"ecxwb2p3",0.0183029139550825,1.00054951301795,4011.499386474
"p3","beta_ll",56,"ecxll4",0.320679875494278,1.00072255044736,2978.11579302159
"p3","beta_ll",56,"ecxll3",0.000475169677671139,1.00017552206231,2784.36654997493
"p3","beta_ll",57,"nec3param",6.75069097857238e-08,1.0021763007501,2352.99946537776
"p3","beta_ll",57,"nec4param",3.04279608255777e-08,1.00140432129441,3011.48736911542
"p3","beta_ll",57,"ecxexp",2.51608612949952e-14,0.999968926526032,3264.28707455712
"p3","beta_ll",57,"ecxsigm",0.00122277367713054,1.00110226725665,3396.78247962319
"p3","beta_ll",57,"ecx4param",0.390147638932707,1.00038492013206,3018.70328607811
"p3","beta_ll",57,"ecxwb1",0.204158219277771,1.00229750644693,3180.53659071246
"p3","beta_ll",57,"ecxwb2",0.011496370044041,1.00027330970339,3676.57135547922
"p3","beta_ll",57,"ecxwb1p3",7.80557234660145e-27,1.00009475554439,2703.11451280057
"p3","beta_ll",57,"ecxwb2p3",0.00327713829525916,0.999947704247408,3166.77139402099
"p3","beta_ll",57,"ecxll4",0.389685023091357,1.00042674352391,3397.09273035392
"p3","beta_ll",57,"ecxll3",1.2738746837217e-05,1.00062385518552,3333.43344342897
"p3","beta_ll",58,"nec3param",7.8444044125398e-07,1.00058125796388,2636.59735857966
"p3","beta_ll",58,"nec4param",3.84412150357643e-07,1.00048875586795,3296.61653889977
"p3","beta_ll",58,"ecxexp",2.96533536673874e-16,1.00171127621153,3563.45737909971
"p3","beta_ll",58,"ecxsigm",2.31990686031511e-05,1.00016695891346,3534.36344341731
"p3","beta_ll",58,"ecx4param",0.360541998482907,1.00123741624756,3295.23953931171
"p3","beta_ll",58,"ecxwb1",0.131193919504475,1.00045825706319,3000.80877298146
"p3","beta_ll",58,"ecxwb2",0.0199689639365496,1.00048011853487,3837.15540643587
"p3","beta_ll",58,"ecxwb1p3",1.45503745122705e-22,1.00078031203806,2053.98324811273
"p3","beta_ll",58,"ecxwb2p3",0.00175162743353594,1.00039830153369,3709.05134307675
"p3","beta_ll",58,"ecxll5",0.125978248021423,1.00091496428455,2016.81726370427
"p3","beta_ll",58,"ecxll4",0.360479873679468,1.00003449327721,3459.25797915112
"p3","beta_ll",58,"ecxll3",6.10010204463674e-05,1.00076950042369,3524.74683742059
"p3","beta_ll",59,"nec3param",0.000657826044768215,1.00025257224642,2978.43679501987
"p3","beta_ll",59,"nec4param",0.000213875533228435,1.00057804139966,3324.33396225212
"p3","beta_ll",59,"ecxexp",1.60326378526305e-12,1.00027883171473,3247.42754729971
"p3","beta_ll",59,"ecxsigm",0.00212585769117198,1.00007348749095,3565.37864640396
"p3","beta_ll",59,"ecx4param",0.360492979988201,1.00069411999118,3025.92824058609
"p3","beta_ll",59,"ecxwb1",0.000228366205543658,1.00081090939377,1065.14059056838
"p3","beta_ll",59,"ecxwb2",0.175832006784534,1.00036941554463,3706.21541502137
"p3","beta_ll",59,"ecxwb1p3",1.94520142734646e-26,1.0016186902476,2202.64964629165
"p3","beta_ll",59,"ecxwb2p3",0.0240576900736119,1.0008925138527,3064.47287710569
"p3","beta_ll",59,"ecxll4",0.432928241788805,1.0012787055464,2995.09115366814
"p3","beta_ll",59,"ecxll3",0.00346315588853281,1.00040678523702,3723.9949746523
"p3","beta_ll",60,"nec3param",5.36376396570546e-05,1.00038094142336,1137.73025279234
"p3","beta_ll",60,"nec4param",1.59670868511842e-05,1.00113059437098,444.365323367487
"p3","beta_ll",60,"ecxexp",1.64695857372158e-06,1.0009057550811,3927.9308416352
"p3","beta_ll",60,"ecxsigm",2.68103651062675e-05,1.0008905643412,3928.38757744593
"p3","beta_ll",60,"ecx4param",0.461546259246793,1.00051277543714,3127.14189833086
"p3","beta_ll",60,"ecxwb2",0.0180541486977823,1.0009544114682,3416.35096735486
"p3","beta_ll",60,"ecxwb1p3",0.000937055917639929,1.00213608445406,2785.36643160967
"p3","beta_ll",60,"ecxwb2p3",0.000837390302128485,1.00044984547545,2929.62932350925
"p3","beta_ll",60,"ecxll5",0.508399203311635,1.00084496478928,2165.58047327447
