"cell","arm","estimate","truth","n_run","n_used","bias","bias_mcse","rel_bias","rmse","coverage","coverage_mcse","width","delta","top_factor","R","cv_control","disp"
"ctl","beta","NSEC",1.3,100,100,-0.246314720371364,0.0286916377357042,-18.9472861824126,0.377052700549081,1,0,1.6983436282543,4,1,2.3,0.096,"none"
"ctl","censored","NSEC",1.3,100,100,0.124018764883553,0.0252870865297266,9.53990499104255,0.2805082740567,0.96,0.0195959179422654,1.40214128251688,4,1,2.3,0.096,"none"
"ctl","deleted","NSEC",1.3,100,100,0.0811308128836623,0.0287380346732344,6.24083176028172,0.297226845776566,1,0,1.47606345457019,4,1,2.3,0.096,"none"
"ctl","floored","NSEC",1.3,100,100,0.0897053586965126,0.0260022726473449,6.90041220742405,0.273829785594499,0.99,0.0099498743710662,1.43189471791761,4,1,2.3,0.096,"none"
"ctl","gamma","NSEC",1.3,100,100,1.0614277555159,0.0769077458964492,81.6482888858384,1.30850839381638,0.95,0.0217944947177034,3.27305013625501,4,1,2.3,0.096,"none"
"ctl","measured","NSEC",1.3,100,100,0.128664223981107,0.0249117802595095,9.8972479985467,0.279273280688954,0.97,0.017058722109232,1.37876630983933,4,1,2.3,0.096,"none"
"d2","beta","NSEC",1.3,100,100,0.15515694541318,0.035425440404878,11.9351496471677,0.385116733822389,1,0,2.21098368503495,2,2,2.3,0.096,"none"
"d2","censored","NSEC",1.3,100,100,0.127442930953541,0.0606141415380257,9.8033023810416,0.616421156300478,0.99,0.0099498743710662,2.35334160857239,2,2,2.3,0.096,"none"
"d2","deleted","NSEC",1.3,100,100,0.182087665046469,0.0517968693377276,14.006743465113,0.546593605348478,0.99,0.0099498743710662,2.23601701128656,2,2,2.3,0.096,"none"
"d2","floored","NSEC",1.3,100,100,-0.059338828308263,0.044326062688326,-4.56452525448177,0.445012674040289,0.98,0.014,2.22124363354777,2,2,2.3,0.096,"none"
"d2","gamma","NSEC",1.3,100,100,0.995090344582959,0.150925450646259,76.5454111217661,1.80146481162056,0.92,0.0271293199325011,5.61821457932549,2,2,2.3,0.096,"none"
"d2","measured","NSEC",1.3,100,100,0.0321630160377355,0.0612042832603727,2.47407815674889,0.609823682922221,0.99,0.0099498743710662,2.32639869134032,2,2,2.3,0.096,"none"
"d8","beta","NSEC",1.3,100,100,-0.106436863526293,0.0327284991958878,-8.18745104048407,0.342597602471504,0.96,0.0195959179422654,1.42612970037063,8,2,2.3,0.096,"none"
"d8","censored","NSEC",1.3,100,100,0.0881531841814462,0.0183086812883734,6.78101416780356,0.202377264342446,0.95,0.0217944947177034,1.12138644124355,8,2,2.3,0.096,"none"
"d8","deleted","NSEC",1.3,100,100,0.0464424477544327,0.0159616742224901,3.57249598111021,0.165467913227697,1,0,1.0486222008131,8,2,2.3,0.096,"none"
"d8","floored","NSEC",1.3,100,100,-0.096791161413075,0.0257159048446178,-7.44547395485192,0.273565343864054,0.99,0.0099498743710662,1.26214577079609,8,2,2.3,0.096,"none"
"d8","gamma","NSEC",1.3,100,100,-0.225220187156038,0.0429584387928321,-17.3246297812337,0.483137093991791,0.84,0.0366606055596467,2.56132570308864,8,2,2.3,0.096,"none"
"d8","measured","NSEC",1.3,100,100,0.109605517217044,0.0170576644579413,8.43119363208028,0.202036623322672,0.97,0.017058722109232,1.0020890737995,8,2,2.3,0.096,"none"
"p1","beta","NSEC",1.3,100,100,-0.0887318077886043,0.0365931441331279,-6.82552367604649,0.374753379265182,0.97,0.017058722109232,1.76458487225447,4,2,2.3,0.096,"none"
"p1","censored","NSEC",1.3,100,100,0.173548558507556,0.0372485234796739,13.3498891159658,0.40923941623482,0.99,0.0099498743710662,1.68020902848694,4,2,2.3,0.096,"none"
"p1","deleted","NSEC",1.3,100,100,0.122960267273498,0.0299417752060558,9.45848209796136,0.322294442512554,1,0,1.57634667079749,4,2,2.3,0.096,"none"
"p1","floored","NSEC",1.3,100,100,-0.13688746315853,0.0331900137369968,-10.5298048583484,0.357483288762314,0.98,0.014,1.64718443779029,4,2,2.3,0.096,"none"
"p1","gamma","NSEC",1.3,100,100,0.130813776733681,0.0694163042761717,10.0625982102832,0.702962268418563,0.93,0.0255147016443461,3.74452340278605,4,2,2.3,0.096,"none"
"p1","measured","NSEC",1.3,100,100,0.179185810014334,0.0423768418775387,13.7835238472564,0.458139095182206,0.96,0.0195959179422654,1.68981352303566,4,2,2.3,0.096,"none"
"p2","beta","NSEC",1.3,100,100,-0.250622089370732,0.0317733911675696,-19.2786222592871,0.403431186106135,0.86,0.0346987031457949,1.53134882325839,4,2,3.3,0.0669719164461943,"none"
